t(s),V
127796.000513,-0.540113
127797.000570,-0.538839
127798.000628,-0.539476
127798.999685,-0.541387
127799.999742,-0.538839
127801.000799,-0.540750
127802.000856,-0.540113
127802.998913,-0.541387
127803.999971,-0.540750
127805.000028,-0.540113
127806.000085,-0.541387
127807.000142,-0.538202
127807.999199,-0.542024
127809.000257,-0.540113
127810.000314,-0.542024
127811.000371,-0.538839
127812.000428,-0.540750
127813.000485,-0.540113
127814.000543,-0.541387
127815.000600,-0.540750
127815.999657,-0.540750
127817.000714,-0.539476
127818.000772,-0.539476
127818.999829,-0.541387
127819.999886,-0.540113
127820.999943,-0.538202
127822.000000,-0.538839
127823.000058,-0.540113
127824.000115,-0.541387
127825.000172,-0.538202
127825.999229,-0.538839
127827.000286,-0.540113
127828.000343,-0.538202
127829.000401,-0.538839
127829.999458,-0.538202
127831.000515,-0.539476
127832.000572,-0.540750
127833.000629,-0.540113
127834.000687,-0.541387
127835.000744,-0.540113
127835.999801,-0.541387
127837.000858,-0.540750
127837.998915,-0.540750
127838.998972,-0.542661
127840.000030,-0.541387
127841.000087,-0.538839
127842.000144,-0.539476
127843.000201,-0.538839
127844.000258,-0.541387
127845.000316,-0.538202
127846.000373,-0.541387
127847.000430,-0.538839
127848.000487,-0.541387
127849.000545,-0.540750
127850.000602,-0.540750
127850.999659,-0.540750
127852.000716,-0.540750
127853.000773,-0.542661
127854.000831,-0.540750
127854.999888,-0.541387
127855.999945,-0.540750
127857.000002,-0.541387
127858.000060,-0.540113
127859.000117,-0.540113
127860.000174,-0.539476
127860.999231,-0.540750
127861.999288,-0.538202
127863.000345,-0.540750
127864.000402,-0.540750
127865.000460,-0.538202
127866.000517,-0.541387
127867.000574,-0.540113
127868.000631,-0.540750
127868.999689,-0.539476
127870.000746,-0.541387
127871.000803,-0.540113
127872.000860,-0.541387
127872.999918,-0.541387
127873.999975,-0.540113
127875.000032,-0.539476
127876.000089,-0.540113
127877.000146,-0.541387
127878.000203,-0.540750
127879.000260,-0.539476
127880.000318,-0.541387
127881.000375,-0.542661
127882.000432,-0.538202
127883.000489,-0.539476
127884.000546,-0.539476
127885.000604,-0.540750
127886.000661,-0.540113
127886.999718,-0.539476
127888.000775,-0.540750
127888.999833,-0.538839
127889.999890,-0.540113
127890.999947,-0.540113
127891.999004,-0.538202
127892.999061,-0.538839
127894.000118,-0.538202
127895.000175,-0.542024
127895.999233,-0.538202
127897.000290,-0.538202
127898.000347,-0.540113
127898.999404,-0.541387
127900.000462,-0.543298
127901.000519,-0.540113
127902.000576,-0.540113
127903.000633,-0.538839
127904.000690,-0.538202
127905.000748,-0.541387
127905.999805,-0.539476
127907.000862,-0.540750
127907.999919,-0.540113
127908.999977,-0.539476
127909.999033,-0.540750
127911.000091,-0.540750
127912.000148,-0.541387
127913.000205,-0.538202
127914.000262,-0.539476
127914.999320,-0.540750
127916.000377,-0.540113
127917.000434,-0.542661
127918.000491,-0.538202
127919.000548,-0.542661
127920.000606,-0.538202
127921.000663,-0.540113
127922.000720,-0.540750
127923.000777,-0.540113
127924.000834,-0.540113
127924.998891,-0.538839
127925.999949,-0.540113
127927.000006,-0.540750
127928.000063,-0.541387
127929.000120,-0.541387
127930.000177,-0.540113
127931.000235,-0.540113
127931.999292,-0.541387
127933.000349,-0.540750
127934.000406,-0.538202
127934.999464,-0.537565
127936.000521,-0.538839
127937.000578,-0.541387
127938.000635,-0.541387
127939.000692,-0.540750
127940.000750,-0.540750
127940.999807,-0.540750
127941.999864,-0.538202
127942.998921,-0.540750
127943.999979,-0.543936
127945.000036,-0.536927
127946.000093,-0.538202
127947.000150,-0.538202
127948.000207,-0.542024
127949.000264,-0.541387
127950.000321,-0.542024
127951.000379,-0.540113
127952.000436,-0.541387
127953.000493,-0.542024
127954.000550,-0.540113
127955.000607,-0.540750
127956.000665,-0.538202
127957.000722,-0.540750
127958.000779,-0.542024
127959.000836,-0.538202
127959.999893,-0.540113
127960.999950,-0.538839
127962.000008,-0.540113
127963.000065,-0.541387
127963.999122,-0.538839
127965.000179,-0.538202
127966.000237,-0.540113
127967.000294,-0.539476
127968.000351,-0.540113
127969.000408,-0.541387
127970.000465,-0.541387
127970.999523,-0.539476
127971.999580,-0.541387
127973.000637,-0.541387
127974.000694,-0.538202
127975.000751,-0.538839
127976.000809,-0.537565
127977.000866,-0.540113
127977.999923,-0.540750
127978.999980,-0.538202
127980.000037,-0.540750
127981.000094,-0.540113
127982.000152,-0.540113
127983.000209,-0.541387
127984.000266,-0.541387
127985.000323,-0.540113
127985.999381,-0.541387
127987.000438,-0.540750
127988.000495,-0.538839
127989.000552,-0.542024
127990.000609,-0.540750
127991.000667,-0.540113
127992.000724,-0.541387
127993.000781,-0.540113
127994.000838,-0.538202
127994.999895,-0.538202
127995.999952,-0.539476
127997.000010,-0.540113
127998.000067,-0.540750
127999.000124,-0.542024
128000.000181,-0.542661
128001.000238,-0.538839
128002.000296,-0.540113
128002.999353,-0.538202
128003.999410,-0.540750
128005.000467,-0.541387
128006.000525,-0.539476
128007.000582,-0.541387
128008.000639,-0.540750
128009.000696,-0.538202
128010.000753,-0.538839
128011.000811,-0.541387
128012.000868,-0.541387
128012.999925,-0.540750
128013.999982,-0.541387
128015.000039,-0.541387
128016.000096,-0.539476
128016.999154,-0.541387
128017.999211,-0.536927
128018.999268,-0.539476
128020.000325,-0.540750
128020.999382,-0.540113
128022.000440,-0.538839
128023.000497,-0.540750
128024.000554,-0.540750
128025.000611,-0.541387
128025.999669,-0.538839
128027.000726,-0.542024
128028.000783,-0.539476
128029.000840,-0.540750
128029.999897,-0.542661
128030.999954,-0.540750
128032.000011,-0.536927
128032.999069,-0.539476
128034.000126,-0.539476
128035.000183,-0.538202
128036.000240,-0.542024
128037.000298,-0.540750
128038.000355,-0.540113
128039.000412,-0.540750
128039.999469,-0.540750
128040.999527,-0.541387
128041.999584,-0.538202
128042.999641,-0.541387
128043.999698,-0.540750
128045.000755,-0.541387
128046.000813,-0.540750
128047.000870,-0.540113
128047.999927,-0.540750
128048.999984,-0.538839
128050.000041,-0.538202
128051.000098,-0.540113
128051.999156,-0.540750
128053.000213,-0.541387
128054.000270,-0.540113
128055.000327,-0.540750
128056.000384,-0.541387
128056.999442,-0.539476
128058.000499,-0.540113
128058.999556,-0.538839
128060.000613,-0.540113
128061.000670,-0.540750
128062.000728,-0.541387
128063.000785,-0.539476
128064.000842,-0.542024
128064.998899,-0.538839
128065.999956,-0.541387
128067.000013,-0.538202
128067.999071,-0.540750
128069.000128,-0.540113
128070.000185,-0.540750
128071.000242,-0.540750
128072.000299,-0.540750
128072.999357,-0.541387
128074.000414,-0.540113
128075.000471,-0.540113
128076.000528,-0.538202
128076.999586,-0.540113
128078.000643,-0.540750
128079.000700,-0.540113
128080.000757,-0.540750
128081.000814,-0.538202
128082.000872,-0.541387
128082.998929,-0.540750
128083.999986,-0.542661
128084.999043,-0.539476
128086.000100,-0.540750
128087.000157,-0.541387
128087.999215,-0.541387
128089.000272,-0.540750
128090.000329,-0.538202
128090.999386,-0.540113
128091.999444,-0.541387
128093.000501,-0.538839
128094.000558,-0.540113
128095.000615,-0.540113
128096.000672,-0.541387
128096.999730,-0.540113
128098.000787,-0.542024
128098.999844,-0.538839
128099.999901,-0.541387
128100.999958,-0.541387
128102.000015,-0.540750
128103.000072,-0.540750
128103.999130,-0.540750
128105.000187,-0.541387
128106.000244,-0.540750
128107.000301,-0.542024
128107.999359,-0.541387
128108.999416,-0.540750
128110.000473,-0.540750
128111.000530,-0.540113
128111.999588,-0.540750
128113.000645,-0.542024
128114.000702,-0.538202
128115.000759,-0.538839
128116.000816,-0.539476
128117.000874,-0.540750
128117.998930,-0.542661
128118.998988,-0.538202
128120.000045,-0.540750
128121.000102,-0.542024
128122.000159,-0.541387
128122.999217,-0.541387
128124.000274,-0.541387
128125.000331,-0.540750
128126.000388,-0.542024
128127.000445,-0.542024
128128.000503,-0.540750
128128.999559,-0.541387
128130.000617,-0.541387
128131.000674,-0.539476
128132.000731,-0.541387
128133.000789,-0.540750
128134.000846,-0.542024
128134.998903,-0.540750
128135.999960,-0.540113
128137.000017,-0.541387
128137.999074,-0.536927
128138.999132,-0.541387
128140.000189,-0.540750
128141.000246,-0.538202
128141.999303,-0.542024
128142.999361,-0.538202
128144.000418,-0.540113
128145.000475,-0.541387
128145.999532,-0.541387
128146.999589,-0.542024
128147.999647,-0.538839
128149.000704,-0.536927
128150.000761,-0.538202
128150.999818,-0.540750
128151.999875,-0.538839
128152.999932,-0.542661
128153.999990,-0.540750
128155.000047,-0.538839
128156.000104,-0.538202
128156.999161,-0.542024
128158.000218,-0.540113
128158.999276,-0.540113
128160.000333,-0.541387
128161.000390,-0.540113
128162.000447,-0.540113
128163.000504,-0.540113
128164.000562,-0.540113
128165.000619,-0.540113
128165.999676,-0.538839
128167.000733,-0.540113
128168.000791,-0.538202
128169.000848,-0.540750
128169.999905,-0.539476
128170.999962,-0.538839
128172.000019,-0.540750
128172.999076,-0.538839
128174.000134,-0.541387
128175.000191,-0.540113
128176.000248,-0.539476
128177.000305,-0.540750
128178.000362,-0.537565
128179.000420,-0.538202
128179.999477,-0.542024
128180.999534,-0.541387
128182.000591,-0.537565
128183.000648,-0.541387
128183.999705,-0.541387
128185.000763,-0.538839
128185.999820,-0.540113
128186.999877,-0.542024
128187.999934,-0.538839
128188.998991,-0.541387
128190.000049,-0.538202
128191.000106,-0.539476
128191.999163,-0.540750
128192.999220,-0.539476
128194.000278,-0.538839
128195.000335,-0.538202
128195.999392,-0.541387
128197.000449,-0.538839
128198.000506,-0.541387
128199.000564,-0.541387
128200.000621,-0.540113
128200.999678,-0.540113
128202.000735,-0.540113
128203.000793,-0.540750
128204.000850,-0.540750
128204.999907,-0.540113
128205.999964,-0.540750
128207.000021,-0.541387
128208.000078,-0.540113
128209.000135,-0.540113
128210.000193,-0.539476
128211.000250,-0.538839
128212.000307,-0.540750
128213.000364,-0.540113
128214.000422,-0.540113
128215.000479,-0.539476
128215.999536,-0.538839
128217.000593,-0.538202
128218.000650,-0.538839
128219.000708,-0.539476
128220.000765,-0.539476
128220.999822,-0.539476
128221.999879,-0.538839
128222.998936,-0.540750
128223.999993,-0.540750
128225.000051,-0.538202
128226.000108,-0.540113
128226.999165,-0.540750
128227.999222,-0.541387
128229.000279,-0.540750
128230.000337,-0.541387
128231.000394,-0.539476
128231.999451,-0.541387
128233.000508,-0.536927
128234.000566,-0.541387
128235.000623,-0.540113
128235.999680,-0.538839
128237.000737,-0.538202
128238.000794,-0.538839
128239.000852,-0.537565
128239.998909,-0.541387
128240.999966,-0.538202
128242.000023,-0.542024
128243.000080,-0.542024
128243.999137,-0.543298
128245.000195,-0.538202
128245.999252,-0.541387
128247.000309,-0.542024
128248.000366,-0.541387
128249.000423,-0.540750
128250.000481,-0.540113
128251.000538,-0.539476
128251.999595,-0.541387
128253.000652,-0.542024
128253.999709,-0.543298
128254.999766,-0.539476
128256.000823,-0.538839
128256.999881,-0.541387
128257.999938,-0.540750
128258.999995,-0.539476
128260.000052,-0.538839
128261.000110,-0.540750
128262.000167,-0.541387
128262.999224,-0.542024
128264.000281,-0.540113
128265.000339,-0.541387
128266.000396,-0.541387
128267.000453,-0.540750
128268.000510,-0.539476
128269.000567,-0.540113
128270.000625,-0.541387
128271.000681,-0.540113
128272.000739,-0.540113
128273.000796,-0.538202
128274.000853,-0.542024
128274.999910,-0.538839
128275.999968,-0.541387
128277.000025,-0.540750
128278.000082,-0.540113
128279.000139,-0.540750
128279.999197,-0.541387
128281.000254,-0.541387
128282.000311,-0.541387
128282.999368,-0.541387
128284.000425,-0.541387
128284.999482,-0.540750
128285.999539,-0.538202
128287.000597,-0.540750
128288.000654,-0.541387
128289.000711,-0.538839
128290.000769,-0.538202
128290.999825,-0.540113
128291.999883,-0.539476
128292.999940,-0.540113
128293.998997,-0.539476
128295.000054,-0.541387
128296.000112,-0.538202
128297.000169,-0.538202
128298.000226,-0.541387
128299.000283,-0.542024
128300.000340,-0.540750
128301.000398,-0.538202
128302.000455,-0.541387
128303.000512,-0.539476
128304.000569,-0.540113
128305.000627,-0.542024
128305.999683,-0.542661
128307.000741,-0.538839
128308.000798,-0.541387
128309.000855,-0.538202
128309.999912,-0.539476
128310.999969,-0.540750
128312.000027,-0.540113
128313.000084,-0.538839
128314.000141,-0.540750
128315.000198,-0.540750
128316.000256,-0.540750
128316.999312,-0.540113
128318.000370,-0.541387
128319.000427,-0.542024
128320.000484,-0.542024
128321.000542,-0.538839
128321.999599,-0.540113
128323.000656,-0.539476
128324.000713,-0.538839
128325.000770,-0.538202
128325.999827,-0.540750
128326.999885,-0.540113
128327.999942,-0.538202
128328.998999,-0.539476
128329.999056,-0.540113
128330.999114,-0.540113
128331.999171,-0.538202
128332.999228,-0.542024
128334.000285,-0.539476
128335.000342,-0.536927
128336.000400,-0.542024
128337.000457,-0.540750
128338.000514,-0.541387
128339.000571,-0.537565
128340.000628,-0.542661
128341.000685,-0.541387
128342.000742,-0.541387
128343.000800,-0.538202
128343.999857,-0.540113
128344.998914,-0.538202
128345.999971,-0.537565
128347.000029,-0.540113
128348.000086,-0.540113
128349.000143,-0.538839
128350.000200,-0.540113
128351.000257,-0.538202
128352.000315,-0.538839
128352.999372,-0.537565
128354.000429,-0.539476
128354.999486,-0.540750
128356.000544,-0.538202
128357.000601,-0.542024
128358.000658,-0.539476
128359.000715,-0.540113
128360.000772,-0.538202
128361.000829,-0.540750
128361.999887,-0.536927
128362.998944,-0.540113
128363.999001,-0.541387
128365.000058,-0.541387
128366.000115,-0.538839
128367.000173,-0.541387
128368.000230,-0.542661
128369.000287,-0.536927
128370.000344,-0.538839
128370.999401,-0.541387
128371.998458,-0.541387
128372.998516,-0.541387
128373.998573,-0.540113
128374.998630,-0.539476
128375.998687,-0.540750
128376.998744,-0.539476
128377.998802,-0.540750
128378.998859,-0.538839
128379.998916,-0.538839
128380.997973,-0.540113
128381.998030,-0.540750
128382.998087,-0.539476
128383.998145,-0.538839
128384.998202,-0.540750
128385.998259,-0.538202
128387.000317,-0.538202
128388.000374,-0.539476
128389.000431,-0.541387
128389.998488,-0.538839
128390.998545,-0.538839
128391.998602,-0.541387
128392.999660,-0.542024
128393.999717,-0.538202
128394.998774,-0.541387
128395.998831,-0.540113
128396.997888,-0.538202
128397.997945,-0.538202
128398.998003,-0.542024
128399.999060,-0.540750
128400.998117,-0.538202
128401.998174,-0.541387
128402.998231,-0.541387
128403.998289,-0.539476
128404.998346,-0.538839
128405.998403,-0.538202
128406.999460,-0.538202
128407.998518,-0.540113
128408.998575,-0.540113
128409.999632,-0.540750
128410.998689,-0.538202
128411.998746,-0.542024
128412.998804,-0.541387
128413.998861,-0.539476
128414.997918,-0.540750
128415.998975,-0.537565
128416.999032,-0.540113
128417.998089,-0.538839
128418.998147,-0.539476
128419.998204,-0.540750
128420.998261,-0.539476
128421.998318,-0.540750
128422.999375,-0.538839
128423.998433,-0.540750
128424.998490,-0.543298
128425.998547,-0.536927
128426.998604,-0.539476
128427.998662,-0.540750
128428.998719,-0.540113
